h3_index,lat,lon,hazard_probability_pct,hazard_probability_p10,hazard_probability_p90,confidence_overall,n_valid,n_total,depth_bin_m,depth_p10_m,depth_p90_m,depth_mean_m,is_perm_water,qa_flag,qa_reason,coverage_flag
88446c4e6bfffff,29.744908,-94.581692,0.834,0.752,0.902,1.0,5,5,0.1-0.3m,0.023,0.748,0.269,False,True,,good
88446c588bfffff,29.600454,-94.491772,0.9167,0.91,0.925,1.0,6,6,0.6-1.0m,0.505,0.802,0.667,False,True,,good
88446c2129fffff,30.018673,-95.248415,0.685,0.641,0.729,0.2857,2,7,0.3-0.6m,0.237,0.778,0.581,False,True,,good
88446e183bfffff,29.951796,-93.731847,0.8325,0.809,0.854,1.0,4,4,0.3-0.6m,0.181,0.699,0.479,False,True,,good
88446e0925fffff,30.097519,-93.591838,0.622,0.516,0.754,0.8333,5,6,,,,,False,True,,good
8844459655fffff,29.92349,-93.116409,0.638,0.52,0.726,0.8333,5,6,0.0-0.1m,0.004,0.004,0.004,False,True,,good
88446c9189fffff,29.149194,-95.306957,0.43,0.43,0.43,0.25,1,4,0.3-0.6m,0.2,0.675,0.443,False,True,,good
884893828bfffff,28.853972,-96.594208,0.465,0.445,0.485,0.2857,2,7,0.1-0.3m,0.274,0.279,0.277,False,True,,good
88446e889bfffff,29.781804,-93.995159,1.0,1.0,1.0,1.0,5,5,,,,,False,True,,good
884890264dfffff,28.487505,-96.915411,0.4625,0.388,0.539,0.6667,4,6,0.6-1.0m,0.309,1.306,0.831,False,True,,good
88446e5b59fffff,29.862297,-93.233652,0.605,0.552,0.65,1.0,4,4,0.1-0.3m,0.086,0.195,0.162,False,True,,good
884469b167fffff,31.332853,-96.33464,0.5233,0.422,0.662,0.4286,3,7,,,,,False,True,,good
88446c5531fffff,29.620822,-94.686932,0.5675,0.503,0.658,0.6667,4,6,0.1-0.3m,0.012,0.257,0.105,False,True,,good
884891400bfffff,28.840336,-97.015587,0.63,0.63,0.63,0.1429,1,7,0.6-1.0m,0.82,0.834,0.827,False,False,cloud,cloud
88446848e1fffff,30.872236,-94.225266,0.655,0.563,0.747,0.5,2,4,,,,,False,True,,good
88446c94e3fffff,29.25287,-95.501253,0.5657,0.454,0.684,1.0,7,7,0.1-0.3m,0.019,0.382,0.15,False,True,,good
88446d419bfffff,30.457551,-95.600234,0.83,0.83,0.83,0.25,1,4,,,,,False,True,,good
88446c18d9fffff,29.57763,-94.999868,0.49,0.49,0.49,0.25,1,4,0.0-0.1m,0.002,0.077,0.031,False,True,,good
88446e00d5fffff,30.080438,-93.919747,0.8225,0.809,0.83,0.6667,4,6,0.1-0.3m,0.067,0.228,0.15,False,True,,good
88446e8f61fffff,29.751052,-94.014087,1.0,1.0,1.0,0.5714,4,7,0.6-1.0m,0.471,0.993,0.884,False,True,,good
884895714dfffff,27.872049,-97.405881,0.49,0.49,0.49,0.1667,1,6,,,,,False,False,cloud,cloud
88446eb937fffff,29.956471,-94.13509,0.4867,0.464,0.512,0.5,3,6,,,,,False,True,,good
88446e5309fffff,29.816086,-93.380957,0.45,0.45,0.45,0.125,1,8,0.3-0.6m,0.115,0.625,0.375,False,False,cloud,cloud
88446ab719fffff,31.054694,-94.311954,0.3675,0.36,0.377,1.0,4,4,1.0-2.0m,0.134,2.923,1.386,False,True,,good
88446e8711fffff,29.726067,-94.227173,0.9167,0.855,1.0,1.0,6,6,,,,,False,True,,good
8848902169fffff,28.449814,-96.652887,0.5275,0.449,0.612,0.8,4,5,0.3-0.6m,0.238,0.837,0.533,False,True,,good
88489342c7fffff,29.236835,-95.866013,0.54,0.476,0.604,0.3333,2,6,0.3-0.6m,0.048,1.246,0.517,False,True,,good
88489344a9fffff,29.411809,-95.959614,0.4133,0.39,0.43,0.6,3,5,0.1-0.3m,0.033,0.62,0.299,False,True,,good
88446c4491fffff,29.826399,-94.789544,0.75,0.75,0.75,0.1429,1,7,0.1-0.3m,0.053,0.287,0.225,False,False,cloud,cloud
88446dab35fffff,30.395183,-96.367271,0.64,0.64,0.64,0.1429,1,7,0.0-0.1m,0.035,0.035,0.035,False,False,cloud,cloud
884893d335fffff,28.678004,-95.999587,0.512,0.49,0.548,0.8333,5,6,0.3-0.6m,0.168,0.742,0.473,False,True,,good
88489351ddfffff,29.130264,-95.81094,0.722,0.428,0.956,0.8333,5,6,0.0-0.1m,0.007,0.057,0.033,False,True,,good
8848930851fffff,29.291636,-96.139616,0.55,0.465,0.635,1.0,4,4,,,,,False,True,,good
88489396ddfffff,28.778617,-96.775906,0.44,0.44,0.44,0.1667,1,6,0.0-0.1m,0.01,0.137,0.059,False,False,cloud,cloud
88446e8dd7fffff,29.873032,-94.057711,0.6417,0.6,0.675,0.8571,6,7,0.6-1.0m,0.156,0.924,0.69,False,True,,good
88446dd209fffff,29.782932,-95.896862,0.4833,0.408,0.544,0.75,3,4,0.1-0.3m,0.039,0.375,0.247,False,True,,good
884891545dfffff,28.764318,-97.197422,0.51,0.51,0.51,0.2,1,5,0.3-0.6m,0.171,0.35,0.306,False,False,cloud,cloud
8848954281fffff,27.691583,-97.255358,1.0,1.0,1.0,0.125,1,8,,,,,False,False,cloud,cloud
88446c4b57fffff,29.655236,-94.399045,0.8817,0.775,1.0,1.0,6,6,0.1-0.3m,0.039,0.39,0.215,False,True,,good
88446e4269fffff,29.96095,-93.399558,0.604,0.52,0.68,0.7143,5,7,,,,,False,True,,good
8848930f17fffff,29.373861,-96.23922,0.636,0.558,0.718,0.625,5,8,0.1-0.3m,0.117,0.117,0.117,False,True,,good
88446e1527fffff,29.996247,-93.942073,0.49,0.49,0.49,0.25,1,4,0.1-0.3m,0.02,0.718,0.193,False,True,,good
88446eb2c9fffff,29.838277,-94.465245,0.5383,0.415,0.66,1.0,6,6,,,,,False,True,,good
88446e0611fffff,30.102296,-94.064977,0.6833,0.64,0.715,0.8571,6,7,0.1-0.3m,0.048,0.151,0.103,False,True,,good
88446e949dfffff,29.663759,-94.324646,0.375,0.347,0.403,0.2857,2,7,,,,,False,True,,good
88446ea35bfffff,29.969643,-94.355002,0.7417,0.61,0.87,1.0,6,6,1.0-2.0m,0.616,1.144,1.01,False,True,,good
88446e8587fffff,29.825775,-94.205564,0.7914,0.632,0.946,1.0,7,7,,,,,False,True,,good
88446c0ea7fffff,29.821787,-95.089739,0.655,0.651,0.659,0.2857,2,7,0.6-1.0m,0.353,1.115,0.956,False,True,,good
88446e5845fffff,29.908035,-93.23477,0.82,0.812,0.828,0.3333,2,6,0.0-0.1m,0.013,0.022,0.02,False,True,,good
88446c4307fffff,29.607404,-94.546826,0.6657,0.626,0.704,1.0,7,7,0.3-0.6m,0.337,0.467,0.405,False,True,,good
884893d1abfffff,28.770524,-96.004021,0.54,0.46,0.62,0.2857,2,7,>2.0m,0.893,3.629,2.587,False,True,,good
88446ec8a5fffff,29.777679,-93.444321,0.532,0.37,0.71,0.7143,5,7,0.6-1.0m,0.152,0.867,0.626,False,True,,good
88446cb367fffff,29.413807,-95.533367,0.844,0.658,1.0,1.0,5,5,,,,,False,True,,good
88446a0087fffff,31.216875,-93.688394,0.47,0.47,0.47,0.25,1,4,>2.0m,0.628,5.789,3.023,False,True,,good
88446e8c4dfffff,29.788801,-94.069973,0.804,0.748,0.866,0.8333,5,6,,,,,False,True,,good
88489026a5fffff,28.580277,-96.920576,0.51,0.438,0.566,0.5,3,6,0.6-1.0m,0.229,1.682,0.955,False,True,,good
88446e4211fffff,29.998962,-93.435261,0.96,0.928,0.992,0.5,2,4,,,,,False,True,,good
88446c58e3fffff,29.59311,-94.466609,0.9557,0.888,1.0,1.0,7,7,0.3-0.6m,0.359,0.695,0.512,False,True,,good
88489349e5fffff,29.351656,-95.56066,0.7667,0.606,0.886,0.75,3,4,0.3-0.6m,0.346,0.9,0.579,False,True,,good
88446c49cdfffff,29.732032,-94.381763,0.9343,0.864,1.0,1.0,7,7,,,,,False,True,,good
8848954229fffff,27.639484,-97.197463,0.53,0.53,0.53,0.1667,1,6,0.0-0.1m,0.024,0.117,0.064,False,False,cloud,cloud
88489069c3fffff,28.583819,-96.054965,0.71,0.71,0.71,0.1429,1,7,0.3-0.6m,0.087,0.428,0.327,False,False,cloud,cloud
8848930d8dfffff,29.451412,-96.222993,0.47,0.47,0.47,0.1429,1,7,0.6-1.0m,0.145,1.321,0.8,False,False,cloud,cloud
88446ea229fffff,29.977136,-94.370237,0.5,0.45,0.562,1.0,4,4,0.3-0.6m,0.075,0.84,0.436,False,True,,good
88489350abfffff,29.152512,-95.847027,0.57,0.45,0.67,1.0,4,4,0.1-0.3m,0.122,0.439,0.279,False,True,,good
88446e56bbfffff,30.005785,-93.629042,0.88,0.86,0.904,0.6667,4,6,0.3-0.6m,0.063,0.553,0.352,False,True,,good
88446dd1b1fffff,29.923056,-95.82288,0.488,0.464,0.51,1.0,5,5,,,,,False,True,,good
88446c5093fffff,29.567236,-94.679965,0.935,0.862,1.0,1.0,4,4,0.6-1.0m,0.7,0.973,0.874,False,True,,good
88446ec71bfffff,29.73016,-93.750277,0.51,0.502,0.518,0.3333,2,6,0.1-0.3m,0.05,0.521,0.277,False,True,,good
88446e1a63fffff,29.867714,-93.744325,0.8767,0.855,0.895,1.0,6,6,0.3-0.6m,0.205,0.7,0.57,False,True,,good
88446e0b4dfffff,30.005636,-93.658847,0.8,0.729,0.855,1.0,4,4,0.3-0.6m,0.167,0.7,0.518,False,True,,good
88446cb1ddfffff,29.512788,-95.582874,0.64,0.64,0.64,0.1429,1,7,>2.0m,0.822,2.747,2.194,False,False,cloud,cloud
884468a849fffff,30.793456,-95.205383,0.52,0.52,0.52,0.1429,1,7,0.0-0.1m,0.026,0.118,0.094,False,False,cloud,cloud
88446d4069fffff,30.365729,-95.585972,0.6,0.545,0.659,0.5714,4,7,0.1-0.3m,0.004,0.443,0.16,False,True,,good
88446e8ac3fffff,29.697571,-94.007451,1.0,1.0,1.0,1.0,7,7,0.6-1.0m,0.259,0.993,0.824,False,True,,good
884469c2a5fffff,31.146093,-95.672371,0.46,0.46,0.46,0.1667,1,6,,,,,False,False,cloud,cloud
8848915149fffff,28.64831,-96.969562,0.668,0.614,0.752,1.0,5,5,0.3-0.6m,0.139,0.812,0.509,False,True,,good
8848914233fffff,28.816297,-97.039378,0.632,0.524,0.728,0.7143,5,7,,,,,False,True,,good
88446c4843fffff,29.693224,-94.425269,0.5,0.4,0.64,1.0,6,6,,,,,False,True,,good
88446ecde1fffff,29.861243,-93.530776,0.8725,0.829,0.914,1.0,4,4,0.3-0.6m,0.176,0.7,0.542,False,True,,good
8848906839fffff,28.559983,-96.078766,0.41,0.41,0.41,0.1667,1,6,,,,,False,False,cloud,cloud
8848955549fffff,27.604566,-97.295203,0.705,0.701,0.709,0.3333,2,6,,,,,False,True,,good
88446e5531fffff,30.006428,-93.48011,0.8,0.768,0.832,0.75,3,4,,,,,False,True,,good
88446c4f09fffff,29.753266,-94.527103,0.3425,0.33,0.361,0.6667,4,6,0.1-0.3m,0.101,0.329,0.244,False,True,,good
88446e461bfffff,30.105168,-93.587079,0.706,0.58,0.812,1.0,5,5,,,,,False,True,,good
88446e4a61fffff,30.022384,-93.222709,0.42,0.42,0.42,0.25,1,4,0.6-1.0m,0.102,1.081,0.787,False,True,,good
88446ec591fffff,29.837165,-93.743443,0.744,0.708,0.77,1.0,5,5,0.3-0.6m,0.111,0.7,0.514,False,True,,good
88446e09c3fffff,30.127675,-93.67224,0.8325,0.813,0.854,1.0,4,4,,,,,False,True,,good
88446ea765fffff,30.068293,-94.43335,0.7367,0.644,0.86,0.6,3,5,0.1-0.3m,0.058,0.429,0.261,False,True,,good
884898cabdfffff,30.39262,-97.979144,0.65,0.65,0.65,0.1429,1,7,,,,,False,False,cloud,cloud
88446c8311fffff,29.226467,-95.290243,0.6025,0.538,0.685,1.0,4,4,0.1-0.3m,0.026,0.303,0.157,False,True,,good
884890b21dfffff,27.870734,-97.035985,0.39,0.39,0.39,0.1667,1,6,,,,,False,False,cloud,cloud
88489346d1fffff,29.348239,-96.036908,0.68,0.656,0.708,0.6667,4,6,>2.0m,2.265,4.324,3.119,False,True,,good
884898c83dfffff,30.395204,-97.90758,0.64,0.64,0.64,0.2,1,5,,,,,False,False,cloud,cloud
88446e86b9fffff,29.778735,-94.313594,0.72,0.646,0.778,1.0,7,7,,,,,False,True,,good
88446ecc57fffff,29.822707,-93.604101,0.475,0.383,0.567,0.3333,2,6,0.1-0.3m,0.009,0.319,0.148,False,True,,good
88446e80e9fffff,29.688862,-94.121492,0.6633,0.595,0.73,1.0,6,6,0.6-1.0m,0.764,0.993,0.929,False,True,,good
8848922169fffff,28.861282,-95.449253,0.89,0.89,0.89,0.1667,1,6,0.0-0.1m,0.051,0.131,0.096,False,False,cloud,cloud
88446a3841fffff,31.399227,-93.774167,0.6,0.6,0.6,0.1667,1,6,>2.0m,1.282,8.125,4.392,False,False,cloud,cloud
88446ec407fffff,29.775996,-93.751602,0.6143,0.506,0.744,1.0,7,7,0.0-0.1m,0.009,0.013,0.011,False,True,,good
8848926487fffff,29.058553,-95.223379,0.5733,0.53,0.618,0.75,3,4,0.3-0.6m,0.27,0.702,0.587,False,True,,good
88446e1659fffff,29.910866,-94.103728,0.525,0.489,0.561,0.3333,2,6,,,,,False,True,,good
88446e0839fffff,30.104663,-93.696457,0.9183,0.87,0.97,1.0,6,6,0.1-0.3m,0.076,0.462,0.249,False,True,,good
88489390b5fffff,28.769824,-96.564669,0.8875,0.801,0.976,0.8,4,5,,,,,False,True,,good
88446e96c5fffff,29.579368,-94.336715,1.0,1.0,1.0,1.0,6,6,0.3-0.6m,0.39,0.865,0.56,False,True,,good
8844632da3fffff,29.893092,-93.0465,0.505,0.425,0.557,0.5714,4,7,0.3-0.6m,0.136,0.639,0.483,False,True,,good
88446e4b57fffff,30.037671,-93.193361,0.485,0.466,0.504,1.0,4,4,0.0-0.1m,0.004,0.045,0.024,False,True,,good
8848931805fffff,29.137553,-96.132015,0.6543,0.556,0.722,1.0,7,7,,,,,False,True,,good
88446e52b1fffff,29.899634,-93.477269,0.6957,0.56,0.848,1.0,7,7,,,,,False,True,,good
88446aa051fffff,31.146929,-94.174038,0.555,0.487,0.623,0.5,2,4,,,,,False,True,,good
88446dd2a7fffff,29.859803,-95.900522,0.38,0.38,0.38,0.1667,1,6,,,,,False,False,cloud,cloud
88446325e7fffff,29.816602,-93.212757,0.635,0.615,0.655,0.5,2,4,0.1-0.3m,0.05,0.195,0.14,False,True,,good
88446e521dfffff,29.831029,-93.460584,0.64,0.64,0.64,0.1667,1,6,0.3-0.6m,0.239,0.553,0.427,False,False,cloud,cloud
8848936acdfffff,29.650694,-95.955989,0.4967,0.482,0.514,0.4286,3,7,,,,,False,True,,good
88446ad459fffff,30.714833,-93.604007,0.74,0.74,0.74,0.25,1,4,0.3-0.6m,0.216,1.065,0.594,False,True,,good
88446e15c5fffff,30.01108,-94.002292,0.55,0.55,0.55,0.2,1,5,,,,,False,False,cloud,cloud
88446eb367fffff,29.809238,-94.324594,0.405,0.401,0.409,0.2857,2,7,,,,,False,True,,good
88446e953bfffff,29.626741,-94.208977,1.0,1.0,1.0,1.0,7,7,,,,,False,True,,good
88446e8f09fffff,29.75848,-94.039177,1.0,1.0,1.0,0.6667,4,6,0.6-1.0m,0.348,0.993,0.873,False,True,,good
88446e8625fffff,29.718259,-94.241847,1.0,1.0,1.0,1.0,6,6,,,,,False,True,,good
88489361e9fffff,29.657075,-96.011666,0.842,0.782,0.892,1.0,5,5,1.0-2.0m,0.222,2.033,1.002,False,True,,good
88446d0e89fffff,30.531017,-96.145766,0.45,0.43,0.478,0.5,4,8,,,,,False,True,,good
88446c61d1fffff,30.070986,-94.838954,0.6633,0.528,0.776,0.75,3,4,>2.0m,1.458,3.205,2.659,False,True,,good
88446e58e3fffff,29.97658,-93.26121,0.495,0.483,0.507,0.3333,2,6,0.0-0.1m,0.023,0.07,0.047,False,True,,good
8848930983fffff,29.362371,-96.087833,0.4667,0.388,0.548,0.5,3,6,0.3-0.6m,0.18,0.825,0.562,False,True,,good
88446cb405fffff,29.578831,-95.731405,0.5675,0.509,0.652,0.5714,4,7,>2.0m,0.889,7.709,3.504,False,True,,good
88446c95d9fffff,29.245715,-95.475937,0.6233,0.572,0.66,0.5,3,6,0.1-0.3m,0.101,0.231,0.164,False,True,,good
88446e8cebfffff,29.857393,-94.097038,0.8867,0.818,0.97,0.75,3,4,,,,,False,True,,good
88446c86c3fffff,29.3523,-95.530649,0.822,0.706,0.934,1.0,5,5,1.0-2.0m,0.047,2.895,1.202,False,True,,good
8848902743fffff,28.505012,-96.856222,0.97,0.946,0.994,0.4,2,5,,,,,False,True,,good
884892ace1fffff,28.699924,-95.751123,0.5825,0.526,0.641,0.5714,4,7,0.3-0.6m,0.341,0.428,0.408,False,True,,good
88446c5981fffff,29.60145,-94.412125,1.0,1.0,1.0,1.0,6,6,0.6-1.0m,0.473,0.745,0.604,False,True,,good
88446e5093fffff,29.953054,-93.473729,0.71,0.634,0.798,0.8333,5,6,0.3-0.6m,0.261,0.7,0.591,False,True,,good
88446c4a6bfffff,29.639438,-94.438344,0.655,0.542,0.784,0.6667,4,6,0.3-0.6m,0.343,0.599,0.502,False,True,,good
8848933b6dfffff,29.432794,-96.342867,0.7567,0.71,0.822,0.75,3,4,0.1-0.3m,0.06,0.531,0.286,False,True,,good
88446c3b55fffff,29.851127,-95.171152,0.83,0.762,0.89,0.5,3,6,0.3-0.6m,0.068,1.522,0.472,False,True,,good
88446e3267fffff,30.185573,-94.162488,0.41,0.402,0.418,0.5,3,6,,,,,False,True,,good
8848930e2bfffff,29.35738,-96.27863,0.43,0.43,0.43,0.1667,1,6,>2.0m,2.357,8.537,6.218,False,False,cloud,cloud
88446c45c3fffff,29.796868,-94.708446,0.8175,0.745,0.864,0.6667,4,6,,,,,False,True,,good
88446ea2c7fffff,30.014798,-94.426484,0.46,0.404,0.508,0.8,4,5,,,,,False,True,,good
88446e849bfffff,29.832354,-94.310423,0.9229,0.864,1.0,1.0,7,7,,,,,False,True,,good
8848954c03fffff,27.865866,-97.16555,0.76,0.76,0.76,0.25,1,4,,,,,False,True,,good
88446e5b01fffff,29.877611,-93.204343,0.675,0.663,0.687,0.3333,2,6,0.1-0.3m,0.147,0.195,0.18,False,True,,good
88446c6047fffff,30.009571,-94.846612,0.44,0.416,0.464,0.3333,2,6,0.3-0.6m,0.081,1.247,0.394,False,True,,good
88446c5131fffff,29.515452,-94.543541,0.5525,0.417,0.666,0.5714,4,7,0.1-0.3m,0.122,0.295,0.254,False,True,,good
8848934233fffff,29.229981,-95.830611,0.975,0.966,0.98,1.0,4,4,0.1-0.3m,0.034,0.448,0.196,False,True,,good
88446c421bfffff,29.613648,-94.65175,0.584,0.464,0.678,0.7143,5,7,0.3-0.6m,0.197,0.494,0.347,False,True,,good
88446e1b01fffff,29.875679,-93.689935,0.75,0.726,0.774,0.4286,3,7,0.3-0.6m,0.175,0.7,0.588,False,True,,good
88446cc191fffff,29.342783,-94.806138,0.454,0.392,0.522,0.8333,5,6,0.0-0.1m,0.001,0.201,0.065,False,True,,good
884890229bfffff,28.482329,-96.839937,0.55,0.46,0.67,1.0,6,6,0.1-0.3m,0.093,0.29,0.194,False,True,,good
88446a0eb1fffff,31.338494,-93.691908,0.45,0.45,0.45,0.25,1,4,,,,,False,True,,good
884898c9c7fffff,30.419244,-97.883537,0.4467,0.376,0.536,0.6,3,5,>2.0m,1.462,23.257,11.558,False,True,,good
88446e8843fffff,29.698167,-93.937929,0.345,0.341,0.349,0.3333,2,6,0.1-0.3m,0.071,0.257,0.167,False,True,,good
8848917013fffff,29.069617,-97.326312,0.31,0.31,0.31,0.1429,1,7,1.0-2.0m,0.219,4.722,1.735,False,False,cloud,cloud
8848954f21fffff,27.814106,-97.097677,0.55,0.55,0.55,0.25,1,4,0.1-0.3m,0.056,0.36,0.193,False,True,,good
88489151e7fffff,28.725605,-96.973908,0.8167,0.716,0.9,0.6,3,5,1.0-2.0m,0.22,3.586,1.783,False,True,,good
88446da251fffff,30.303273,-96.651913,0.91,0.823,0.985,0.6667,4,6,>2.0m,0.535,5.787,3.106,False,True,,good
88446c48e1fffff,29.746762,-94.432115,0.4883,0.435,0.555,1.0,6,6,,,,,False,True,,good
88489339e3fffff,29.555769,-96.359259,0.595,0.575,0.615,0.4,2,5,0.0-0.1m,0.008,0.033,0.017,False,True,,good
88446c39cbfffff,29.943167,-95.174956,0.42,0.42,0.42,0.1429,1,7,,,,,False,False,cloud,cloud
88446c0c89fffff,29.852465,-95.090984,0.8,0.762,0.834,0.6,3,5,0.6-1.0m,0.236,0.875,0.653,False,True,,good
88446eb585fffff,30.029437,-94.486975,0.744,0.69,0.788,0.8333,5,6,,,,,False,True,,good
88489e9ab5fffff,29.498708,-97.45336,0.565,0.545,0.585,0.25,2,8,0.6-1.0m,0.185,1.279,0.719,False,True,,good
88446da917fffff,30.449082,-96.364997,0.535,0.531,0.539,0.2857,2,7,0.1-0.3m,0.069,0.548,0.292,False,True,,good
88446e0a61fffff,30.020639,-93.708973,1.0,1.0,1.0,1.0,4,4,0.3-0.6m,0.212,0.7,0.583,False,True,,good
88446c4e13fffff,29.782752,-94.61801,0.5483,0.365,0.71,0.8571,6,7,0.3-0.6m,0.179,0.587,0.412,False,True,,good
88446e89d7fffff,29.767165,-93.915194,0.77,0.586,0.954,0.5,2,4,0.0-0.1m,0.0,0.002,0.003,False,True,,good
88446e543bfffff,30.006106,-93.559521,0.6367,0.476,0.772,0.5,3,6,,,,,False,True,,good
8848936c57fffff,29.786997,-96.053261,0.414,0.388,0.446,1.0,5,5,>2.0m,0.216,9.204,4.207,False,True,,good
8848930b17fffff,29.269698,-96.093338,0.485,0.411,0.547,0.6667,4,6,,,,,False,True,,good
88446e0211fffff,29.99639,-93.922164,0.894,0.78,1.0,0.8333,5,6,0.1-0.3m,0.125,0.125,0.122,False,True,,good
88446e8187fffff,29.720021,-94.062824,0.7375,0.647,0.81,1.0,4,4,0.3-0.6m,0.052,0.775,0.377,False,True,,good
8848922207fffff,28.83557,-95.56277,1.0,1.0,1.0,1.0,6,6,,,,,False,True,,good
88446c6c49fffff,30.155425,-94.827157,0.6033,0.562,0.658,0.4286,3,7,0.6-1.0m,0.122,1.091,0.653,False,True,,good
88446e5445fffff,29.960373,-93.548346,0.36,0.36,0.36,0.1429,1,7,0.1-0.3m,0.093,0.367,0.197,False,False,cloud,cloud
88446c4e1dfffff,29.767563,-94.607471,0.6083,0.59,0.64,1.0,6,6,0.1-0.3m,0.016,0.186,0.101,False,True,,good
88446e0207fffff,29.988927,-93.897051,1.0,1.0,1.0,0.75,3,4,0.1-0.3m,0.124,0.125,0.123,False,True,,good
88446ec4a5fffff,29.829432,-93.758113,0.8029,0.788,0.814,1.0,7,7,0.0-0.1m,0.027,0.046,0.041,False,True,,good
88446ac09bfffff,30.852009,-93.467832,0.5133,0.48,0.544,0.5,3,6,,,,,False,True,,good
8844459607fffff,29.938751,-93.096985,0.5167,0.492,0.548,0.5,3,6,,,,,False,True,,good
8848930b0dfffff,29.239406,-96.071777,0.6629,0.55,0.812,1.0,7,7,,,,,False,True,,good
88446e884dfffff,29.682959,-93.927535,0.54,0.52,0.568,0.75,3,4,0.6-1.0m,0.18,0.993,0.838,False,True,,good
88446eccebfffff,29.86085,-93.610117,0.48,0.44,0.515,1.0,6,6,0.3-0.6m,0.182,0.7,0.53,False,True,,good
88446e5b0bfffff,29.877589,-93.214236,0.82,0.82,0.82,0.1667,1,6,0.1-0.3m,0.08,0.195,0.162,False,False,cloud,cloud
88446d019bfffff,30.447586,-96.09594,0.44,0.44,0.44,0.25,1,4,0.6-1.0m,0.228,1.748,0.928,False,True,,good
88446c45cdfffff,29.781681,-94.697888,0.85,0.69,1.0,0.8571,6,7,,,,,False,True,,good
88489318a3fffff,29.206236,-96.1605,0.76,0.662,0.862,0.75,3,4,,,,,False,True,,good
88446cc543fffff,29.364258,-94.901649,0.49,0.45,0.53,0.2857,2,7,1.0-2.0m,1.037,1.55,1.327,False,True,,good
88446c188bfffff,29.593306,-94.980497,0.4,0.4,0.4,0.1667,1,6,0.0-0.1m,0.007,0.036,0.021,False,False,cloud,cloud
88489065c3fffff,28.628769,-96.372017,1.0,1.0,1.0,0.1429,1,7,,,,,False,False,cloud,cloud
884893098dfffff,29.347225,-96.077043,0.8657,0.748,1.0,1.0,7,7,1.0-2.0m,1.043,1.594,1.326,False,True,,good
88489a4833fffff,31.207401,-96.461023,0.57,0.57,0.57,0.25,1,4,1.0-2.0m,0.328,3.116,1.622,False,True,,good
8848934765fffff,29.290598,-95.873557,0.505,0.421,0.589,0.5,2,4,1.0-2.0m,0.672,1.682,1.178,False,True,,good
88446e8f13fffff,29.788889,-94.060027,1.0,1.0,1.0,1.0,6,6,,,,,False,True,,good
88446c5663fffff,29.535098,-94.778517,0.47,0.47,0.47,0.25,1,4,,,,,False,True,,good
884890296bfffff,28.517018,-96.48632,0.86,0.748,0.972,0.2857,2,7,,,,,False,True,,good
8848954d8dfffff,27.906285,-97.1229,0.865,0.757,0.973,0.2857,2,7,,,,,False,True,,good
8848936ad7fffff,29.680988,-95.977581,0.495,0.491,0.499,0.2857,2,7,0.3-0.6m,0.078,0.833,0.428,False,True,,good
88446d1231fffff,30.18485,-96.153768,0.34,0.34,0.34,0.25,1,4,1.0-2.0m,0.128,2.724,1.388,False,True,,good
88446e52bbfffff,29.899593,-93.487184,0.8971,0.866,0.92,1.0,7,7,0.1-0.3m,0.133,0.389,0.264,False,True,,good
884893db37fffff,28.744134,-95.832978,0.6067,0.572,0.652,0.75,3,4,0.0-0.1m,0.012,0.021,0.017,False,True,,good
8848906c89fffff,28.693742,-96.265245,0.4933,0.408,0.584,0.75,3,4,,,,,False,True,,good
88446e1663fffff,29.918896,-94.059162,1.0,1.0,1.0,1.0,4,4,,,,,False,True,,good
884445b2a9fffff,30.250908,-93.228296,0.88,0.88,0.88,0.1667,1,6,0.3-0.6m,0.577,0.601,0.568,False,False,cloud,cloud
88446e95d9fffff,29.641405,-94.26915,0.7933,0.774,0.814,0.75,3,4,0.1-0.3m,0.098,0.259,0.178,False,True,,good
8848923659fffff,28.753483,-95.768542,0.772,0.67,0.862,0.7143,5,7,0.1-0.3m,0.056,0.129,0.113,False,True,,good
88446e86c3fffff,29.748014,-94.322519,0.52,0.414,0.65,1.0,5,5,,,,,False,True,,good
88446e89cdfffff,29.736749,-93.894406,0.8775,0.737,1.0,1.0,4,4,0.6-1.0m,0.232,1.693,0.837,False,True,,good
88446e5981fffff,29.98431,-93.206927,0.565,0.457,0.673,0.3333,2,6,0.3-0.6m,0.114,0.387,0.331,False,True,,good
884892a6b9fffff,28.616855,-95.9767,0.56,0.466,0.65,0.5,3,6,,,,,False,True,,good
88446d0011fffff,30.393282,-96.118588,0.47,0.435,0.495,1.0,6,6,>2.0m,0.566,7.606,3.266,False,True,,good
88446e4a6bfffff,30.022366,-93.232616,0.37,0.37,0.37,0.1667,1,6,0.3-0.6m,0.024,1.086,0.474,False,False,cloud,cloud
88446ebacbfffff,29.901366,-94.297795,0.754,0.524,0.94,0.8333,5,6,,,,,False,True,,good
88446cb0e7fffff,29.519942,-95.608271,0.836,0.804,0.868,1.0,5,5,,,,,False,True,,good
8848930803fffff,29.307561,-96.120308,0.5925,0.536,0.659,1.0,4,4,>2.0m,0.799,9.428,4.823,False,True,,good
88446e0a57fffff,30.035684,-93.749185,0.555,0.51,0.6,1.0,6,6,0.6-1.0m,0.49,0.7,0.651,False,True,,good
88446a01c3fffff,31.194113,-93.63252,0.8075,0.743,0.862,0.6667,4,6,>2.0m,1.225,6.863,3.835,False,True,,good
